SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539404,SATIN       ,B ,Q,227.80,273.35,227.80,271.20,271.20,227.80,5372,1060101,249227424.00,
539407,GENCON      ,X ,Q,145.50,146.25,143.30,145.75,143.30,145.50,99,29183,4236174.00,
539408,KUBERJI     ,X ,Q,7.02,7.03,6.68,7.00,7.00,7.03,6,721,4995.00,
539410,SIENERGY    ,X ,Q,9.15,9.30,9.15,9.30,9.30,9.15,7,1892,17440.00,
539428,TEJNAKSH    ,B ,Q,62.90,64.85,62.75,64.05,64.20,61.00,12,1308,83588.00,
539436,COFFEEDAY   ,A ,Q,270.15,281.80,266.60,275.60,275.60,267.75,111,2162,595096.00,
539437,IDFCBANK    ,A ,Q,42.70,44.05,42.30,43.85,43.85,42.85,3494,1715542,74331786.00,
539447,BEARDSELL   ,B ,Q,24.40,24.40,23.05,24.00,24.00,24.00,5,146,3472.00,
539448,INDIGO      ,A ,Q,1152.00,1162.00,1141.50,1151.45,1151.45,1152.10,1692,72922,84008925.00,
539450,SHK         ,B ,Q,172.95,175.10,171.85,174.20,173.80,174.15,393,216667,37382359.00,
539455,DASL        ,XT,Q,25.20,25.20,24.90,24.95,25.20,25.15,11,2677,66760.00,
539468,TFSL        ,X ,Q,20.00,20.00,20.00,20.00,20.00,19.90,1,362,7240.00,
539470,SHREEGANES  ,XT,Q,133.00,133.00,133.00,133.00,133.00,138.00,2,5,665.00,
539479,GTV         ,X ,Q,25.75,25.75,24.00,24.00,24.00,24.55,4,25,640.00,
539486,GEETANJ     ,XT,Q,0.88,0.88,0.88,0.88,0.88,0.88,5,400,352.00,
539516,HDFCNIFETF  ,B ,Q,1136.10,1136.10,1136.10,1136.10,1136.10,1156.00,2,5,5680.00,
539517,SXETF       ,B ,Q,3797.57,3797.57,3771.31,3771.31,3771.31,3899.99,2,9,34046.00,
539518,UDAYJEW     ,XT,Q,66.65,69.90,66.65,69.80,69.90,66.65,15,870,59441.00,
539520,SHAILJA     ,X ,Q,9.73,11.39,9.72,10.40,10.40,10.79,201,178966,1837707.00,
539523,ALKEM       ,A ,Q,1863.00,1880.00,1844.00,1864.25,1860.20,1862.45,272,1254,2328388.00,
539524,LALPATHLAB  ,A ,Q,955.00,959.75,940.00,944.85,944.85,955.55,185,2538,2420289.00,
539525,NAVKETAN    ,XT,Q,0.74,0.74,0.74,0.74,0.74,0.74,2,200,148.00,
539528,AAYUSH      ,X ,Q,44.50,44.50,37.05,39.40,39.05,41.00,20,1340,52663.00,
539542,LUXIND      ,B ,Q,1466.60,1475.40,1441.05,1451.95,1455.00,1452.25,32,89,129129.00,
539545,APOORVA     ,X ,Q,13.22,13.22,13.22,13.22,13.22,12.97,1,50,661.00,
539546,BNL         ,XT,Q,5.69,5.69,5.69,5.69,5.69,5.70,1,24,136.00,
539551,NH          ,B ,Q,202.00,204.85,201.00,201.85,203.65,199.90,73,1111,224523.00,
539593,SHIVA       ,X ,Q,2.28,2.28,2.25,2.28,2.28,2.24,3,601,1355.00,
539594,MISHTANN    ,XT,Q,22.60,22.60,22.60,22.60,22.60,22.20,81,12289,277731.00,
539595,NATECO      ,X ,Q,12.00,12.08,11.85,12.01,11.85,12.09,3506,26874,320115.00,
539597,JSLHISAR    ,A ,Q,90.70,91.90,88.50,89.85,89.85,90.10,249,14797,1331951.00,
539599,KEL         ,X ,Q,16.85,17.50,16.85,17.50,17.50,17.70,4,6514,113855.00,
539620,AINFRA      ,X ,Q,43.35,43.35,43.00,43.00,43.00,42.95,6,62,2684.00,
539636,PRECAM      ,B ,Q,65.00,65.00,64.10,64.20,64.20,65.25,13,1380,88704.00,
539658,TEAMLEASE   ,B ,Q,2871.00,2978.95,2829.45,2907.20,2894.15,2954.55,152,378,1097317.00,
539659,VIDLI       ,M ,Q,22.00,22.00,21.85,21.85,21.85,23.00,2,2000,43850.00,
539660,SAHYOGMULT  ,X ,Q,11.10,11.45,11.10,11.45,11.45,11.62,17,10000,113450.00,
539662,BFLAFL      ,X ,Q,79.00,79.00,79.00,79.00,79.00,76.00,2,31,2449.00,
539678,QUICKHEAL   ,B ,Q,230.00,230.00,221.10,222.60,222.60,227.70,953,36720,8210576.00,
539679,KAPILRAJ    ,X ,Q,6.91,7.25,6.91,7.25,7.25,6.91,95,39589,284607.00,
539686,KPEL        ,B ,Q,204.00,204.00,195.15,197.25,197.25,201.00,10,138,27828.00,
539692,IFINSER     ,XT,Q,18.35,18.35,18.35,18.35,18.35,17.50,1,300,5505.00,
539697,AIRL        ,XT,Q,10.20,10.20,10.20,10.20,10.20,10.20,1,1,10.00,
539725,GOKULAGRO   ,B ,Q,13.44,15.65,13.44,15.16,15.16,13.75,159,34680,511754.00,
539730,FREDUN      ,X ,Q,359.85,375.00,341.00,355.85,356.00,357.95,39,2144,763225.00,
539742,SIMBHALS    ,T ,Q,10.65,10.80,10.40,10.80,10.80,10.60,14,1623,17121.00,
539760,RELICAB     ,M ,Q,40.70,40.70,40.70,40.70,40.70,37.50,1,3000,122100.00,
539761,VKAL        ,XT,Q,4.82,4.82,4.82,4.82,4.82,4.82,1,1,4.00,
539770,DARJEELING  ,X ,Q,101.90,102.60,101.00,101.85,101.00,101.90,34,4636,471018.00,
539785,PDMJEPAPER  ,B ,Q,23.40,23.45,22.95,23.05,23.10,23.10,99,9718,224128.00,
539787,HCG         ,B ,Q,201.25,208.90,196.50,204.05,203.20,200.25,89,1412,286196.00,
539798,UMIYA       ,B ,Q,19.20,19.20,19.10,19.10,19.10,20.10,41,8448,161366.00,
539799,BHARATWIRE  ,B ,Q,71.00,71.00,71.00,71.00,71.00,71.05,1,50,3550.00,
539807,INFIBEAM    ,A ,Q,48.00,49.65,47.30,48.35,48.35,48.00,3737,2009359,97705075.00,
539839,FRANKLIN    ,M ,Q,31.75,31.75,31.70,31.75,31.75,31.75,4,16000,507800.00,
539841,LANCER      ,B ,Q,57.10,60.25,55.00,55.60,55.60,57.70,47,2810,160850.00,
539842,SYSCO       ,MT,Q,3.86,3.93,3.86,3.93,3.93,3.80,2,5000,19475.00,
539844,EQUITAS     ,A ,Q,118.60,126.00,118.55,124.80,124.80,119.70,2948,419879,52110355.00,
539861,SKIL        ,B ,Q,14.25,14.25,14.25,14.25,14.25,15.00,1,1,14.00,
539871,THYROCARE   ,B ,Q,555.95,556.70,549.95,553.35,551.00,560.55,94,1585,875784.00,
539874,UJJIVAN     ,A ,Q,253.00,280.15,251.55,277.00,277.00,254.70,9774,849219,230142514.00,
539876,CROMPTON    ,A ,Q,227.45,229.30,222.20,225.80,225.80,228.40,276,10267,2325766.00,
539883,PILANIINVS  ,T ,Q,2184.00,2189.00,2120.00,2148.35,2189.00,2139.15,20,80,170865.00,
539884,DARSHANORNA ,B ,Q,63.00,65.00,62.45,65.00,65.00,62.00,6,54455,3457172.00,
539889,PARAGMILK   ,A ,Q,252.65,257.00,250.55,252.65,252.65,256.25,844,30014,7593515.00,
539917,NAGARFERT   ,B ,Q,8.14,8.55,8.08,8.51,8.55,8.09,238,135956,1146724.00,
539938,MIL         ,X ,Q,34.70,34.70,34.70,34.70,34.70,33.05,1,1,34.00,
539939,YASHCHEM    ,B ,Q,78.90,80.45,77.55,80.00,78.20,78.90,27,3750,299231.00,
539940,MAXVIL      ,B ,Q,53.25,54.35,53.00,53.65,53.70,54.20,153,10780,577903.00,
539945,ICICINV20   ,B ,Q,53.25,53.34,53.25,53.34,53.34,53.06,2,101,5378.00,
539956,TAALENT     ,X ,Q,263.95,263.95,245.50,252.55,252.55,243.05,11,904,230473.00,
539957,MGL         ,A ,Q,893.20,896.50,884.40,888.15,888.00,896.95,344,6852,6098329.00,
539962,QFSL        ,XT,Q,0.26,0.26,0.25,0.25,0.25,0.26,9,7542,1889.00,
539978,QUESS       ,A ,Q,687.70,690.30,669.95,679.10,676.65,673.50,708,16714,11331932.00,
539979,DIGJAMLTD   ,B ,Q,4.80,5.10,4.71,4.99,4.99,4.85,76,50975,250479.00,
539980,ICICIMCAP   ,B ,Q,68.95,68.95,68.49,68.49,68.49,68.19,2,8,550.00,
539981,MAXINDIA    ,A ,Q,85.10,87.20,84.20,86.80,86.80,85.20,492,40040,3434614.00,
539984,HUIL        ,X ,Q,821.95,822.00,780.00,801.60,809.90,747.10,11,132,106940.00,
539992,LLOYDSTEEL  ,B ,Q,1.15,1.17,1.13,1.16,1.16,1.17,223,470274,542757.00,
539997,KPL         ,M ,Q,57.05,57.05,57.05,57.05,57.05,57.05,10,30000,1711500.00,
540005,LTI         ,A ,Q,1681.00,1726.40,1681.00,1713.65,1713.65,1690.25,2076,25509,43659201.00,
540006,BULL        ,X ,Q,152.50,152.65,149.00,149.90,149.00,150.00,14,4250,642635.00,
540023,COLORCHIPS  ,X ,Q,50.00,55.50,50.00,52.75,55.50,55.50,8,33,1710.00,
540024,ASHARI      ,X ,Q,11.22,11.22,11.22,11.22,11.22,11.44,2,220,2468.00,
540025,ADVENZYMES  ,A ,Q,177.00,179.00,177.00,177.30,177.60,178.30,113,3644,647415.00,
540027,PTIL        ,B ,Q,288.00,297.00,280.10,284.00,284.00,284.20,94,40640,11659510.00,
540047,DBL         ,A ,Q,424.30,438.35,424.30,433.30,433.30,430.10,908,29256,12721548.00,
540048,SPAL        ,B ,Q,248.80,253.00,245.00,249.90,249.90,243.25,20,1215,303356.00,
540061,BIGBLOC     ,B ,Q,39.05,39.40,36.50,37.30,37.00,38.70,26,1619,61954.00,
540063,ECS         ,XT,Q,3.25,3.41,3.25,3.41,3.41,3.25,11,2468,8370.00,
540064,FRETAIL     ,A ,Q,540.15,548.80,530.00,546.10,546.10,542.95,703,19848,10759212.00,
540065,RBLBANK     ,A ,Q,577.25,586.75,577.25,579.70,579.00,581.35,1197,55650,32371553.00,
540071,CAMSONSEEDS ,XT,Q,5.27,5.27,5.27,5.27,5.27,5.17,1,10,52.00,
540073,BLS         ,B ,Q,120.80,123.00,119.60,122.35,122.00,119.25,205,14790,1807818.00,
540081,GOVNOW      ,T ,Q,3.33,3.33,3.33,3.33,3.33,3.50,1,186,619.00,
540083,TVVISION    ,B ,Q,4.49,4.49,4.49,4.49,4.49,4.35,1,100,449.00,
540084,SPICY       ,M ,Q,17.25,17.50,14.35,17.00,17.00,17.20,20,220000,3752500.00,
540108,TAHL        ,X ,Q,62.60,62.60,62.60,62.60,62.60,61.40,7,220,13772.00,
540115,LTTS        ,A ,Q,1610.05,1664.80,1610.05,1637.85,1637.85,1607.10,977,12820,21137193.00,
540124,GNA         ,B ,Q,357.30,363.90,353.05,356.00,355.75,359.90,208,5191,1859939.00,
540125,RADHIKAJWE  ,M ,Q,19.65,20.80,19.55,20.55,20.80,19.80,18,198400,3919280.00,
540133,ICICIPRULI  ,A ,Q,316.00,325.20,315.25,323.80,323.80,316.20,1445,333517,107520329.00,
540134,IISL        ,X ,Q,20.30,20.65,20.30,20.40,20.35,20.40,24,1813,36891.00,
540135,ARCFIN      ,XT,Q,0.93,0.93,0.93,0.93,0.93,0.93,1,4,3.00,
540136,HPL         ,B ,Q,62.60,65.35,62.15,63.65,63.25,64.10,73,4181,267942.00,
540143,SAGARSOFT   ,X ,Q,80.05,82.75,79.40,81.50,81.50,81.50,49,6177,497951.00,
540145,VALIANTORG  ,M ,Q,1450.00,1464.00,1450.00,1455.50,1464.00,1450.00,5,900,1308300.00,
540146,ACML        ,M ,Q,87.00,87.00,87.00,87.00,87.00,103.00,1,1000,87000.00,
540153,ENDURANCE   ,A ,Q,1175.55,1188.75,1161.00,1179.00,1167.15,1179.25,77,327,384605.00,
540173,PNBHOUSING  ,A ,Q,975.00,994.80,933.00,971.55,970.50,983.80,1373,29254,28475333.00,
540175,REGENCY     ,X ,Q,18.25,18.50,18.25,18.35,18.35,18.20,24,16997,311964.00,
540180,VBL         ,A ,Q,700.00,730.10,699.00,722.50,722.50,700.55,240,2955,2119657.00,
540190,FRANKLININD ,XT,Q,22.25,22.25,21.20,21.90,21.90,21.20,12,360,7792.00,
540192,LKPSEC      ,X ,Q,14.30,14.30,12.99,13.07,13.07,13.20,17,694,9285.00,
540203,SFL         ,B ,Q,1490.00,1529.00,1446.00,1460.55,1460.05,1451.00,24,669,993560.00,
540210,TMRVL       ,B ,Q,37.00,37.60,36.50,36.75,36.60,37.45,42,2161,80246.00,
540212,TCIEXP      ,B ,Q,615.00,623.00,612.85,618.75,620.00,611.00,21,143,88269.00,
540222,LAURUSLABS  ,A ,Q,388.00,388.00,383.40,385.75,384.25,388.95,52,795,306723.00,
540243,NEWLIGHT    ,XT,Q,30.00,30.00,30.00,30.00,30.00,31.40,9,7450,223500.00,
540259,SHANGAR     ,X ,Q,15.45,15.45,15.41,15.41,15.41,15.30,54,3500,53965.00,
540267,FLORACORP   ,X ,Q,11.17,11.99,11.17,11.99,11.99,11.75,7,554,6210.00,
540268,DHANVARSHA  ,X ,Q,61.65,61.65,61.00,61.00,61.00,60.50,3,61,3760.00,
540293,PRICOLLTD   ,B ,Q,52.30,55.10,52.30,52.50,52.35,52.10,154,12867,681290.00,
540311,JITFINFRA   ,T ,Q,16.90,16.90,16.90,16.90,16.90,16.90,1,4,67.00,
540360,LLFICL      ,X ,Q,30.00,30.45,29.90,29.90,29.90,29.95,72,5251,157397.00,
540366,RADIOCITY   ,B ,Q,316.00,317.00,313.00,315.30,315.30,318.65,11,35,11043.00,
540376,DMART       ,A ,Q,1646.00,1655.00,1625.00,1642.80,1642.80,1647.85,2738,51444,84372680.00,
540386,ONTIC       ,XT,Q,8.30,8.30,8.29,8.30,8.30,8.72,4,35,290.00,
540393,SMLT        ,M ,Q,30.00,30.00,30.00,30.00,30.00,30.10,1,2000,60000.00,
540403,CLEDUCATE   ,B ,Q,121.95,121.95,121.95,121.95,121.95,123.00,2,53,6463.00,
540405,OCEANIC     ,M ,Q,115.70,115.70,115.70,115.70,115.70,115.70,1,1000,115700.00,
540425,SHANKARA    ,A ,Q,568.50,576.00,561.00,566.35,566.35,562.95,1207,28581,16241496.00,
540426,RELSTRUCT   ,M ,Q,14.00,14.00,14.00,14.00,14.00,14.00,3,9000,126000.00,
540497,SCHAND      ,B ,Q,236.60,237.00,226.00,231.15,231.15,231.20,74,1340,309701.00,
540519,MEERA       ,M ,Q,210.50,240.00,210.50,218.15,224.50,234.00,14,8000,1816550.00,
540526,IRBINVIT    ,IF,Q,68.73,69.00,68.73,69.00,69.00,69.00,3,15000,1033600.00,
540530,HUDCO       ,A ,Q,44.25,45.35,44.05,44.75,44.75,44.25,767,146491,6581647.00,
540544,PSPPROJECT  ,B ,Q,379.15,390.10,376.60,385.50,385.50,382.90,888,174872,66574647.00,
540565,INDIGRID    ,IF,Q,87.00,87.00,86.80,86.80,86.80,87.60,2,10206,886901.00,
540575,STARCEMENT  ,B ,Q,106.90,107.75,103.00,104.70,104.70,107.95,100,2970,311198.00,
540595,TEJASNET    ,B ,Q,220.25,222.05,212.40,215.85,215.85,221.70,212,5481,1198963.00,
540596,ERIS        ,B ,Q,665.00,686.00,665.00,679.20,686.00,668.40,59,385,259720.00,
540602,GTPL        ,B ,Q,84.00,84.60,83.00,84.55,84.55,85.45,6,200,16785.00,
540611,AUBANK      ,A ,Q,638.50,641.00,632.20,638.75,634.50,638.95,374,5728,3645399.00,
540614,GGENG       ,M ,Q,55.00,55.00,45.60,54.70,54.70,52.95,3,15000,766800.00,
540615,7NR         ,M ,Q,16.15,16.15,16.15,16.15,16.15,16.00,2,24000,387600.00,
540616,ARTEMIS     ,B ,Q,69.50,69.50,67.50,68.85,68.85,67.65,7,52,3580.00,
540642,SALASAR     ,B ,Q,284.05,292.70,281.40,287.45,284.15,283.35,74,465,133300.00,
540647,GANGESSEC   ,T ,Q,48.00,48.00,48.00,48.00,48.00,47.00,1,100,4800.00,
540649,AVADHSUGAR  ,B ,Q,388.00,394.95,384.50,385.90,385.90,388.75,76,1915,743046.00,
540650,MAGADHSUGAR ,T ,Q,90.90,92.35,88.35,90.95,90.95,92.75,8,298,26787.00,
540651,JIGAR       ,M ,Q,36.50,36.50,36.50,36.50,36.50,34.00,1,4000,146000.00,
540653,SINTEXPLAST ,B ,Q,25.30,25.60,24.75,25.10,25.10,25.45,777,317501,7964465.00,
540655,DAFXXIIIGR  ,F ,Q,8.77,9.76,8.77,9.55,9.55,9.46,10,7304,70201.00,
540669,UTINEXT50   ,B ,Q,285.00,285.00,285.00,285.00,285.00,287.00,1,50,14250.00,
540673,SIS         ,B ,Q,763.05,776.75,760.65,766.50,760.80,766.75,39,298,229227.00,
540678,COCHINSHIP  ,A ,Q,389.25,393.80,386.75,390.00,390.00,388.80,293,12609,4922451.00,
540679,SMSLIFE     ,B ,Q,499.80,510.00,488.00,491.30,491.30,485.05,25,535,265235.00,
540680,KIOCL       ,B ,Q,155.35,155.40,152.00,153.30,152.00,155.00,19,264,40484.00,
540686,SMRUTHIORG  ,X ,Q,129.95,129.95,120.00,123.00,123.00,125.50,19,1265,153322.00,
540691,ABCAPITAL   ,B ,Q,99.30,100.60,99.25,99.60,99.60,100.10,1070,184869,18449622.00,
540692,APEX        ,B ,Q,375.00,383.55,373.10,378.30,378.00,378.60,216,6730,2553409.00,
540693,SHISHIND    ,M ,Q,32.20,32.20,32.20,32.20,32.20,32.30,3,12000,386400.00,
540694,ANG         ,M ,Q,45.50,45.50,41.90,42.80,41.90,44.10,4,6400,273920.00,
540697,AMFL        ,M ,Q,4.95,5.25,4.90,5.21,5.25,4.89,13,112000,576480.00,
540699,DIXON       ,B ,Q,2114.00,2200.00,2098.00,2125.65,2127.90,2113.90,674,2992,6441057.00,
540700,BRNL        ,B ,Q,118.00,125.00,118.00,123.40,123.40,119.30,8,257,30610.00,
540701,DCAL        ,B ,Q,229.15,231.30,227.10,227.85,227.10,230.35,189,4452,1019310.00,
540702,LASA        ,B ,Q,26.80,26.80,26.80,26.80,26.80,25.55,10,4435,118858.00,
540703,PROVESTSER  ,X ,Q,7.00,7.00,7.00,7.00,7.00,6.85,4,4000,28000.00,
540704,MATRIMONY   ,B ,Q,514.55,514.55,514.55,514.55,514.55,523.15,1,3,1543.00,
540709,RELHOME     ,B ,Q,40.55,42.40,40.50,41.00,41.00,40.95,450,39903,1652697.00,
540710,CAPACITE    ,B ,Q,256.70,264.95,256.70,260.85,260.00,258.00,177,5363,1401640.00,
540715,SAGAR       ,M ,Q,11.53,11.53,11.53,11.53,11.53,12.13,1,3000,34590.00,
540716,ICICIGI     ,A ,Q,882.80,882.80,836.50,862.80,866.00,868.00,4908,66029,56383350.00,
540719,SBILIFE     ,A ,Q,582.00,595.00,577.00,592.35,593.15,582.00,500,10250,6051847.00,
540724,DIAMONDYD   ,B ,Q,1050.00,1071.75,1037.15,1063.40,1071.75,1061.95,22,118,123793.00,
540725,SISL        ,M ,Q,83.00,83.00,80.50,80.50,80.50,83.50,6,7000,568700.00,
540727,POOJA       ,M ,Q,60.00,60.00,60.00,60.00,60.00,59.90,1,9000,540000.00,
540728,SAYAJIIND   ,XT,Q,677.25,677.25,670.00,677.00,677.00,645.00,19,1266,855389.00,
540730,MEHAI       ,M ,Q,55.30,60.00,55.30,60.00,60.00,55.00,2,30000,1673100.00,
540735,IRIS        ,M ,Q,35.70,35.70,35.70,35.70,35.70,34.75,1,4000,142800.00,
540743,GODREJAGRO  ,A ,Q,507.05,520.00,507.00,509.95,511.90,512.60,250,5668,2895181.00,
540744,MESCON      ,XT,Q,21.10,21.10,19.15,19.95,19.95,20.10,186,30117,615950.00,
540749,MASFIN      ,B ,Q,561.85,565.75,560.65,564.45,563.65,565.05,17,113,63623.00,
540750,IEX         ,A ,Q,166.00,170.95,164.10,167.05,167.05,166.15,1353,89097,14951817.00,
540755,GICRE       ,A ,Q,275.75,278.20,272.75,275.70,276.00,275.75,293,4432,1223262.00,
540756,KAARYAFSL   ,M ,Q,40.00,40.00,40.00,40.00,40.00,35.00,1,3000,120000.00,
540757,SCPL        ,M ,Q,121.75,121.75,119.00,119.55,119.00,123.50,16,12800,1540320.00,
540762,TIINDIA     ,B ,Q,329.10,329.10,323.45,324.75,323.45,327.15,20,333,108432.00,
540767,RNAM        ,A ,Q,168.00,168.95,163.95,165.10,165.50,169.30,209,5792,960295.00,
540768,MAHLOG      ,B ,Q,509.80,518.40,507.55,516.40,517.00,505.85,126,1944,998703.00,
540769,NIACL       ,A ,Q,190.05,192.60,189.50,190.80,190.80,192.40,234,10344,1974672.00,
540774,IFGLEXPOR   ,B ,Q,250.00,250.00,247.00,249.00,249.00,249.95,3,48,11935.00,
540775,KHADIM      ,B ,Q,548.30,549.00,534.25,538.95,538.00,546.15,164,20958,11256521.00,
540776,5PAISA      ,B ,Q,191.20,191.20,191.00,191.00,191.00,194.55,14,100,19100.00,
540777,HDFCLIFE    ,A ,Q,386.10,390.75,384.25,387.10,386.60,388.25,800,433021,168034837.00,
540782,SBRANDS     ,M ,Q,50.85,50.90,50.85,50.90,50.90,49.50,2,3000,152600.00,
540786,SHARIKA     ,M ,Q,33.00,33.00,31.90,31.90,31.90,33.70,2,6000,194700.00,
540787,ICICIB22    ,B ,Q,35.45,35.89,35.26,35.74,35.60,35.75,92,56706,2023920.00,
540789,DNAMEDIA    ,B ,Q,3.62,4.00,3.62,4.00,3.83,3.78,21,7030,28029.00,
540793,HHOF1140RG  ,B ,Q,8.10,8.39,8.10,8.22,8.20,8.09,14,9005,73777.00,
540795,DYNAMIC     ,M ,Q,32.55,32.55,32.55,32.55,32.55,33.00,1,3000,97650.00,
540796,RATNABHUMI  ,M ,Q,79.90,79.90,79.90,79.90,79.90,80.00,1,2000,159800.00,
540797,SHALBY      ,B ,Q,146.95,154.25,144.20,152.65,153.20,145.40,155,5421,808320.00,
540798,FSC         ,B ,Q,678.00,678.00,660.00,663.00,663.00,669.10,38,704,466847.00,
540799,DACEFRG     ,B ,Q,9.29,9.29,9.00,9.00,9.00,8.50,7,70000,647219.00,
540811,DML         ,M ,Q,8.54,8.54,8.04,8.04,8.04,10.05,3,30000,248700.00,
540821,SADHNA      ,X ,Q,24.50,24.50,20.40,22.20,20.40,22.65,15,1935,42908.00,
540824,ASTRON      ,B ,Q,109.55,110.95,109.50,109.70,109.50,110.25,118,17065,1878641.00,
540861,IPRU3018    ,B ,Q,9.01,9.01,9.01,9.01,9.01,8.36,1,285,2567.00,
540874,7SEAS       ,XT,Q,4.80,4.80,4.80,4.80,4.80,4.80,1,1,4.00,
540879,APOLLO      ,B ,Q,131.70,132.00,124.20,126.85,127.00,127.50,65,1842,238039.00,
540900,NEWGEN      ,B ,Q,311.55,321.60,311.55,314.80,314.80,315.60,102,2024,639832.00,
540901,PRAXIS      ,B ,Q,170.00,170.00,167.80,167.80,167.80,170.00,3,130,22037.00,
540902,AMBER       ,B ,Q,935.10,935.10,909.75,922.05,909.75,925.70,95,536,494496.00,
540935,GALAXYSURF  ,B ,Q,1206.65,1220.65,1205.20,1217.35,1220.65,1208.25,43,285,344797.00,
540938,GUJHYSPIN   ,M ,Q,4.78,5.20,4.78,5.20,5.20,5.10,3,40000,199600.00,
540952,LAL         ,M ,Q,5.00,5.00,5.00,5.00,5.00,5.00,2,30000,150000.00,
540954,IWP         ,X ,Q,772.00,775.15,770.25,775.15,775.15,765.00,56,1131,873624.00,
540961,SHIVAMILLS  ,B ,Q,58.50,58.50,58.00,58.00,58.00,53.80,3,3,174.00,
540975,ASTERDM     ,B ,Q,153.25,155.90,151.00,152.00,152.00,154.95,115,2945,451828.00,
540980,YSL         ,XT,Q,12100.00,12100.00,11800.00,11800.00,11800.00,11850.00,3,3,35700.00,
541005,KANCOTEA    ,X ,Q,51.00,51.00,50.00,50.15,50.15,52.35,4,136,6902.00,
541006,ANGEL       ,M ,Q,24.25,24.25,23.85,23.95,23.85,24.80,5,20000,481200.00,
541019,HGINFRA     ,B ,Q,207.05,207.15,195.00,196.90,199.10,208.55,217,9183,1853506.00,
541083,INFLAME     ,M ,Q,112.00,113.50,100.10,111.50,111.50,108.00,4,8000,874200.00,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,999.99,1000.01,1000.01,1000.01,8,1802,1802010.00,
541133,ACFL        ,XT,Q,46.35,46.35,46.00,46.00,46.00,44.15,2,3,138.00,
541143,BDL         ,B ,Q,283.00,288.85,281.70,282.95,282.95,282.50,104,2336,663299.00,
541151,RIDINGS     ,M ,Q,18.70,20.40,18.70,20.40,20.40,19.00,2,16000,312800.00,
541153,BANDHANBNK  ,B ,Q,557.00,557.00,532.35,537.70,537.70,556.00,3517,103018,55567887.00,
541154,HAL         ,B ,Q,780.15,796.10,780.10,786.90,786.00,788.05,158,1048,824713.00,
541161,KARDA       ,B ,Q,180.65,180.85,175.00,176.30,176.60,182.15,87,2491,443266.00,
541163,SANDHAR     ,B ,Q,326.40,326.40,312.25,312.90,314.00,313.30,30,767,242654.00,
541167,YASHO       ,M ,Q,110.00,110.00,110.00,110.00,110.00,113.60,3,15600,1716000.00,
541178,BENARA      ,M ,Q,48.90,51.90,47.90,50.75,51.40,51.90,21,288000,14573500.00,
541179,ISEC        ,B ,Q,266.80,273.90,265.40,271.55,271.55,270.35,940,13721,3695645.00,
541195,MIDHANI     ,B ,Q,124.80,125.70,121.55,124.25,124.25,123.70,564,30387,3784237.00,
541233,LEMONTREE   ,B ,Q,71.00,71.75,70.70,71.15,71.00,71.80,238,17813,1267420.00,
541301,ORIENTELEC  ,B ,Q,149.95,153.30,149.00,150.50,149.00,151.80,239,4076,617771.00,
541302,DHRUV       ,M ,Q,41.00,41.35,38.35,39.85,38.35,41.40,3,6000,241400.00,
541336,INDOSTAR    ,B ,Q,337.65,350.00,334.90,345.80,349.50,331.40,446,7183,2459507.00,
541353,INNOVATORS  ,M ,Q,55.40,56.95,53.65,54.45,56.80,55.00,17,28800,1581520.00,
541400,ZIMLAB      ,X ,Q,148.45,148.55,140.45,145.00,145.00,143.75,7,170,24746.00,
541402,AFFORDABLE  ,M ,Q,105.00,105.80,100.00,102.60,100.00,103.20,8,12800,1308720.00,
541403,DOLLAR      ,B ,Q,306.00,316.70,301.00,313.00,313.00,315.15,54,303,92868.00,
541445,WAA         ,M ,Q,48.70,48.70,48.60,48.60,48.60,54.00,3,2400,116720.00,
541450,ADANIGREEN  ,B ,Q,43.90,44.70,43.20,43.80,43.80,44.30,355,58632,2579537.00,
541503,UNICK       ,XT,Q,35.25,36.90,35.25,35.95,35.95,35.25,3,151,5394.00,
541540,SOLARA      ,B ,Q,292.00,296.75,288.95,295.35,295.50,288.80,193,115733,33584148.00,
541545,TALWGYM     ,B ,Q,123.00,129.00,122.45,123.00,123.00,121.45,508,29553,3690259.00,
541546,GAYAHWS     ,B ,Q,0.85,0.85,0.80,0.80,0.80,0.82,10,11302,9056.00,
541556,RITES       ,B ,Q,280.00,296.00,280.00,294.20,294.20,284.50,2214,105158,30576467.00,
541557,FINEORG     ,B ,Q,1210.95,1247.05,1199.20,1211.90,1216.60,1184.90,833,8112,9959725.00,
541578,VARROC      ,B ,Q,688.00,688.00,672.00,677.80,672.00,685.60,148,1932,1308289.00,
541601,RAJNISH     ,M ,Q,141.80,141.80,136.00,136.00,136.00,141.90,2,3600,503520.00,
541700,TCNSBRANDS  ,B ,Q,715.00,724.75,708.00,716.90,709.70,719.95,286,2059,1480114.00,
541702,ASHNI       ,B ,Q,5.50,7.45,5.50,6.54,6.54,6.23,32,7016,47081.00,
541703,GFIL        ,M ,Q,54.50,54.50,53.55,54.50,54.50,59.85,3,4800,260080.00,
541725,IDFCEOS6RG  ,B ,Q,8.24,8.24,8.24,8.24,8.24,8.50,3,1151,9484.00,
